timestamp_ms,iso_time,gt_latitude,gt_longitude,gt_altitude,gt_accuracy,gt_speed,gt_bearing,est_latitude,est_longitude,pdr_error_meters,pdr_steps,pdr_step_length_m,pdr_heading_deg,pdr_distance_m,is_pdr_active,fault_mode,gnss_state,motion_context,gps_trust_score,spatial_variance_m,accel_x,accel_y,accel_z,linear_accel_x,linear_accel_y,linear_accel_z,gyro_x,gyro_y,gyro_z,mag_x,mag_y,mag_z,heading_deg,step_count,satellites_total,satellites_used,avg_cn0,is_stationary,assessment_reasons
1789286687921,2026-09-13 11:34:47.921,35.7570479,51.4420507,1377.699951171875,32.503998,0.0,0.0,35.7570479,51.442050699999996,6.411576E-10,0,0.7,126.90669,0.0,true,NORMAL,SUSPICIOUS,STATIONARY,0.20,0.00,-0.59136784,3.9600096,8.803479,0.61174154,-0.2562008,0.031564713,-0.1881465,-0.4025602,-0.25289822,-7.9199996,-21.779999,-28.14,126.90669,0,8,0,32.574997,false,"GNSS updates delayed (4.4s since last fix). | Reported accuracy degraded: ±32.5m"
1789286688125,2026-09-13 11:34:48.125,35.7570479,51.4420507,1377.699951171875,32.503998,0.0,0.0,35.7570479,51.442050699999996,6.411576E-10,0,0.7,128.79225,0.0,true,NORMAL,SUSPICIOUS,STATIONARY,0.20,0.00,-0.830788,4.4077253,8.599973,-0.019949198,0.46293306,-0.34158993,-0.15332718,-0.29443705,-0.21013765,-7.9199996,-20.939999,-27.96,128.79225,0,8,0,32.574997,false,"GNSS updates delayed (4.6s since last fix). | Reported accuracy degraded: ±32.5m"
1789286688326,2026-09-13 11:34:48.326,35.7570479,51.4420507,1377.699951171875,32.503998,0.0,0.0,35.7570479,51.442050699999996,6.411576E-10,0,0.7,130.52383,0.0,true,NORMAL,SUSPICIOUS,STATIONARY,0.20,0.00,-0.7158663,4.1419687,8.9040365,-0.0015580654,0.32792354,-0.10225105,-0.07819075,-0.09040806,0.08674286,-9.059999,-20.039999,-27.3,130.52383,0,7,0,30.385712,false,"GNSS updates delayed (4.8s since last fix). | Reported accuracy degraded: ±32.5m"
1789286688528,2026-09-13 11:34:48.528,35.7570479,51.4420507,1377.699951171875,32.503998,0.0,0.0,35.7570479,51.442050699999996,6.411576E-10,0,0.7,127.305,0.0,true,NORMAL,SUSPICIOUS,STATIONARY,0.20,0.00,-0.22266077,4.2904096,9.212888,0.45041078,0.32966685,0.26694584,0.03359759,0.172264,-0.1142318,-8.82,-20.16,-26.699999,127.305,0,7,0,30.385712,false,"GNSS updates delayed (5.0s since last fix). | Reported accuracy degraded: ±32.5m"
1789286688730,2026-09-13 11:34:48.730,35.7570479,51.4420507,1377.699951171875,32.503998,0.0,0.0,35.7570479,51.442050699999996,6.411576E-10,0,0.7,128.62868,0.0,true,NORMAL,SUSPICIOUS,PEDESTRIAN_WALK,0.20,0.00,-0.59376204,2.9951463,10.218452,-0.038104117,-0.8442273,1.2117414,-0.17287487,-0.15393804,-0.27916542,-8.5199995,-20.34,-27.06,128.62868,0,7,0,30.385712,false,"GNSS updates delayed (5.2s since last fix). | Reported accuracy degraded: ±32.5m"
1789286688931,2026-09-13 11:34:48.931,35.7570479,51.4420507,1377.699951171875,32.503998,0.0,0.0,35.7570479,51.442050699999996,6.411576E-10,0,0.7,130.32916,0.0,true,NORMAL,SUSPICIOUS,PEDESTRIAN_WALK,0.20,0.00,-1.5107412,3.0023289,9.165004,-0.6662564,-0.56728506,0.07021999,-0.08246681,-0.05009095,0.061086524,-7.5,-19.619999,-26.82,130.32916,0,8,0,30.437498,false,"GNSS updates delayed (5.4s since last fix). | Reported accuracy degraded: ±32.5m"
1789286689133,2026-09-13 11:34:49.133,35.7570479,51.4420507,1377.699951171875,32.503998,0.0,0.0,35.7570479,51.442050699999996,6.411576E-10,0,0.7,130.53917,0.0,true,NORMAL,SUSPICIOUS,STATIONARY,0.20,0.00,-0.93852705,3.4691982,9.215282,0.14831465,0.25116825,0.015639305,-0.106901415,-0.10567969,-0.027488936,-8.099999,-19.26,-27.96,130.53917,0,8,0,30.437498,false,"GNSS updates delayed (5.6s since last fix). | Reported accuracy degraded: ±32.5m"
1789286689341,2026-09-13 11:34:49.341,35.7570479,51.4420507,1377.699951171875,32.503998,0.0,0.0,35.7570479,51.442050699999996,6.411576E-10,0,0.7,131.46567,0.0,true,NORMAL,SUSPICIOUS,STATIONARY,0.20,0.00,-1.3072342,3.4141316,8.851364,-0.22818911,0.22000647,-0.35752392,0.07452556,-0.26511553,0.10567969,-6.72,-19.38,-26.76,131.46567,0,8,0,30.437498,false,"GNSS updates delayed (5.8s since last fix). | Reported accuracy degraded: ±32.5m"
1789286689544,2026-09-13 11:34:49.544,35.7570479,51.4420507,1377.699951171875,32.503998,0.0,0.0,35.7570479,51.442050699999996,6.411576E-10,0,0.7,133.2679,0.0,true,NORMAL,SUSPICIOUS,PEDESTRIAN_WALK,0.05,0.00,-2.6408045,3.928885,9.950302,-1.3564187,1.0575168,0.66181564,-1.4159856,0.98654735,0.042760566,-8.58,-19.619999,-27.119999,133.2679,0,8,0,30.437498,false,"GNSS updates delayed (6.0s since last fix). | Reported accuracy degraded: ±32.5m | Kinematic Inconsistency: Walking strides detected while GNSS position is frozen."
1789286689744,2026-09-13 11:34:49.744,35.7570479,51.4420507,1377.699951171875,32.503998,0.0,0.0,35.7570479,51.442050699999996,6.411576E-10,0,0.7,128.47789,0.0,true,NORMAL,SUSPICIOUS,PEDESTRIAN_WALK,0.20,0.00,-4.4484267,1.685518,10.311827,-1.0424352,-0.30437016,1.3335218,2.6859746,-5.5283303,-1.1435398,0.96,-14.28,-34.26,128.47789,0,8,0,30.437498,false,"GNSS updates delayed (6.2s since last fix). | Reported accuracy degraded: ±32.5m"
1789286689945,2026-09-13 11:34:49.945,35.7570479,51.4420507,1377.699951171875,32.503998,0.0,0.0,35.7570479,51.442050699999996,6.411576E-10,0,0.7,135.6632,0.0,true,NORMAL,SUSPICIOUS,PEDESTRIAN_WALK,0.05,0.00,0.7517793,2.9735985,7.103596,0.2912191,-0.10670781,-2.1953273,-0.5137377,0.46609017,0.01160644,-12.3,-21.3,-26.699999,135.6632,0,8,0,29.8375,false,"GNSS updates delayed (6.4s since last fix). | Reported accuracy degraded: ±32.5m | Kinematic Inconsistency: Walking strides detected while GNSS position is frozen."
1789286690147,2026-09-13 11:34:50.147,35.7570479,51.4420507,1377.699951171875,32.503998,0.0,0.0,35.75704373800496,51.44205481023666,0.5930718,1,0.5930718,141.29095,0.5930718,true,NORMAL,SUSPICIOUS,PEDESTRIAN_WALK,0.20,0.00,0.18435353,1.1085154,10.366894,0.1636528,-0.7663696,0.74115944,-0.089186326,-0.047036625,-0.18570304,-10.5,-20.279999,-28.38,141.29095,0,8,0,29.8375,false,"GNSS updates delayed (6.6s since last fix). | Reported accuracy degraded: ±32.5m"
1789286690349,2026-09-13 11:34:50.349,35.7570479,51.4420507,1377.699951171875,32.503998,0.0,0.0,35.75704373800496,51.44205481023666,0.5930718,1,0.5930718,143.98349,0.5930718,true,NORMAL,SUSPICIOUS,STATIONARY,0.20,0.00,-0.06703765,2.018312,9.710882,-0.0408663,0.14824963,0.08422279,0.12950343,-0.03359759,-0.06780604,-10.62,-18.779999,-26.46,143.98349,0,8,0,29.8375,false,"GNSS updates delayed (6.8s since last fix). | Reported accuracy degraded: ±32.5m"
1789286690551,2026-09-13 11:34:50.551,35.7570479,51.4420507,1377.699951171875,32.503998,0.0,0.0,35.75704373800496,51.44205481023666,0.5930718,1,0.5930718,144.03752,0.5930718,true,NORMAL,UNAVAILABLE,STATIONARY,0.00,0.00,-0.25139117,2.5378537,9.61272,0.09071812,0.48584914,0.029263496,0.10873401,0.1863139,0.18387043,-8.58,-21.06,-29.039999,144.03752,0,8,0,29.8375,false,"GNSS update timeout (> 7.0s). Signal lost."
1789286690751,2026-09-13 11:34:50.751,35.7570479,51.4420507,1377.699951171875,32.503998,0.0,0.0,35.75704373800496,51.44205481023666,0.5930718,1,0.5930718,142.14066,0.5930718,true,NORMAL,UNAVAILABLE,STATIONARY,0.00,0.00,-0.6847417,3.0669725,9.545682,-0.29809475,0.46366572,0.09879494,0.10751228,0.07696902,0.32803464,-9.24,-21.3,-27.66,142.14066,0,6,0,35.25,false,"GNSS update timeout (> 7.0s). Signal lost."
1789286690953,2026-09-13 11:34:50.953,35.7570479,51.4420507,1377.699951171875,32.503998,0.0,0.0,35.75704373800496,51.44205481023666,0.5930718,1,0.5930718,136.6349,0.5930718,true,NORMAL,UNAVAILABLE,PEDESTRIAN_WALK,0.00,0.00,0.2681506,1.6519991,9.818622,0.5928352,-1.2040106,0.44268608,0.6951646,0.15027285,0.46670106,-10.32,-18.119999,-26.46,136.6349,0,6,0,35.25,false,"GNSS update timeout (> 7.0s). Signal lost."
1789286691153,2026-09-13 11:34:51.153,35.7570479,51.4420507,1377.699951171875,32.503998,0.0,0.0,35.75704373800496,51.44205481023666,0.5930718,1,0.5930718,129.41536,0.5930718,true,NORMAL,UNAVAILABLE,PEDESTRIAN_WALK,0.00,0.00,-0.58657944,2.1140802,9.433155,-0.13926455,-1.3146551,0.2563324,0.008552114,0.03176499,0.07696902,-10.8,-19.32,-26.22,129.41536,0,6,0,35.25,false,"GNSS update timeout (> 7.0s). Signal lost."
1789286691354,2026-09-13 11:34:51.354,35.7570479,51.4420507,1377.699951171875,32.503998,0.0,0.0,35.75704373800496,51.44205481023666,0.5930718,1,0.5930718,130.31105,0.5930718,true,NORMAL,UNAVAILABLE,PEDESTRIAN_WALK,0.00,0.00,-0.2705448,2.8778305,8.295909,0.12981859,-0.22540379,-0.9981766,0.0030543262,-0.073303826,-0.24862215,-11.34,-19.08,-26.46,130.31105,0,6,0,35.25,false,"GNSS update timeout (> 7.0s). Signal lost."
1789286691556,2026-09-13 11:34:51.556,35.7570479,51.4420507,1377.699951171875,32.503998,0.0,0.0,35.75704373800496,51.44205481023666,0.5930718,1,0.5930718,135.78667,0.5930718,true,NORMAL,UNAVAILABLE,STATIONARY,0.00,0.00,-0.02633622,3.430891,9.689334,-0.25992826,0.22949362,0.4228964,-0.11178834,-0.20280726,-0.65179324,-12.36,-20.52,-24.72,135.78667,0,6,0,35.25,false,"GNSS update timeout (> 7.0s). Signal lost."
1789286691756,2026-09-13 11:34:51.756,35.7570479,51.4420507,1377.699951171875,32.503998,0.0,0.0,35.75704373800496,51.44205481023666,0.5930718,1,0.5930718,140.5117,0.5930718,true,NORMAL,UNAVAILABLE,PEDESTRIAN_WALK,0.00,0.00,0.14604631,3.0358477,10.21127,-0.46243754,0.3593583,0.7965727,0.035430185,-0.93951076,-0.06658431,-12.48,-19.98,-24.84,140.5117,0,5,0,39.54,false,"GNSS update timeout (> 7.0s). Signal lost."
1789286691958,2026-09-13 11:34:51.958,35.7570479,51.4420507,1377.699951171875,32.503998,0.0,0.0,35.75704373800496,51.44205481023666,0.5930718,1,0.5930718,145.40775,0.5930718,true,NORMAL,UNAVAILABLE,PEDESTRIAN_WALK,0.00,0.00,0.038307227,0.6991069,9.935937,-0.68607676,-0.9979046,0.30443668,-0.7800749,-0.25411993,-0.20525073,-13.799999,-19.5,-23.519999,145.40775,0,5,0,39.54,false,"GNSS update timeout (> 7.0s). Signal lost."
1789286692160,2026-09-13 11:34:52.160,35.7570479,51.4420507,1377.699951171875,32.503998,0.0,0.0,35.75704373800496,51.44205481023666,0.5930718,1,0.5930718,145.3394,0.5930718,true,NORMAL,UNAVAILABLE,PEDESTRIAN_WALK,0.00,0.00,0.29448682,0.6607997,9.112331,-0.10669273,-1.3031063,-0.48727894,0.45142943,0.2761111,-0.057421334,-12.96,-19.8,-23.88,145.3394,0,5,0,39.54,false,"GNSS update timeout (> 7.0s). Signal lost."
1789286692362,2026-09-13 11:34:52.362,35.7570479,51.4420507,1377.699951171875,32.503998,0.0,0.0,35.75704373800496,51.44205481023666,0.5930718,1,0.5930718,144.7637,0.5930718,true,NORMAL,UNAVAILABLE,STATIONARY,0.00,0.00,1.3359646,2.2218192,9.531317,0.44680232,-0.1826117,0.065668106,0.42577308,-0.5137377,-0.2565634,-13.5,-21.42,-21.18,144.7637,0,5,0,39.54,false,"GNSS update timeout (> 7.0s). Signal lost."
1789286692570,2026-09-13 11:34:52.570,35.7570479,51.4420507,1377.699951171875,32.503998,0.0,0.0,35.75704373800496,51.44205481023666,0.5930718,1,0.5930718,145.72441,0.5930718,true,NORMAL,UNAVAILABLE,STATIONARY,0.00,0.00,1.2282255,2.3630772,9.3733,0.32959646,-0.05753231,-0.08732891,-0.24801129,-0.12767084,-0.028099801,-13.559999,-22.8,-22.38,145.72441,0,5,0,39.54,false,"GNSS update timeout (> 7.0s). Signal lost."
1789286692772,2026-09-13 11:34:52.772,35.7570479,51.4420507,1377.699951171875,32.503998,0.0,0.0,35.75704373800496,51.44205481023666,0.5930718,1,0.5930718,145.36984,0.5930718,true,NORMAL,UNAVAILABLE,STATIONARY,0.00,0.00,0.59855044,2.669535,9.260772,-0.31987095,0.24825478,-0.19778442,0.028099801,-0.06963864,0.037873644,-12.9,-22.5,-21.9,145.36984,0,5,0,39.2,false,"GNSS update timeout (> 7.0s). Signal lost."
1789286692974,2026-09-13 11:34:52.974,35.7570479,51.4420507,1377.699951171875,32.503998,0.0,0.0,35.75704373800496,51.44205481023666,0.5930718,1,0.5930718,145.77652,0.5930718,true,NORMAL,UNAVAILABLE,STATIONARY,0.00,0.00,0.9840169,2.2146366,9.773131,0.070314646,-0.21534848,0.31634998,0.15210545,-0.12156218,-0.06780604,-12.42,-22.32,-21.24,145.77652,0,5,0,39.2,false,"GNSS update timeout (> 7.0s). Signal lost."
1789286693175,2026-09-13 11:34:53.175,35.7570479,51.4420507,1377.699951171875,32.503998,0.0,0.0,35.75704373800496,51.44205481023666,0.5930718,1,0.5930718,146.52205,0.5930718,true,NORMAL,UNAVAILABLE,STATIONARY,0.00,0.00,1.1061212,2.6168625,9.478644,0.12801403,0.012801886,0.07478523,-0.019547688,-0.0421497,-0.14782938,-14.759999,-23.76,-21.9,146.52205,0,5,0,39.2,false,"GNSS update timeout (> 7.0s). Signal lost."
1789286693377,2026-09-13 11:34:53.377,35.7570479,51.4420507,1377.699951171875,32.503998,0.0,0.0,35.75704373800496,51.44205481023666,0.5930718,1,0.5930718,147.64519,0.5930718,true,NORMAL,UNAVAILABLE,STATIONARY,0.00,0.00,0.8499416,2.6168625,9.993398,-0.22370195,0.036434412,0.59344673,0.047036625,0.10262536,0.029321533,-12.9,-23.46,-21.779999,147.64519,0,5,0,39.2,false,"GNSS update timeout (> 7.0s). Signal lost."
1789286693578,2026-09-13 11:34:53.578,35.7570479,51.4420507,1377.699951171875,32.503998,0.0,0.0,35.75704373800496,51.44205481023666,0.5930718,1,0.5930718,144.57655,0.5930718,true,NORMAL,UNAVAILABLE,STATIONARY,0.00,0.00,1.1492168,3.4476504,9.330204,0.19280559,0.46591282,0.03693199,0.06352998,0.15943582,0.3213151,-14.099999,-23.64,-21.0,144.57655,0,5,0,39.2,false,"GNSS update timeout (> 7.0s). Signal lost."
1789286693780,2026-09-13 11:34:53.780,35.7570479,51.4420507,1377.699951171875,32.503998,0.0,0.0,35.75704373800496,51.44205481023666,0.5930718,1,0.5930718,138.76163,0.5930718,true,NORMAL,UNAVAILABLE,STATIONARY,0.00,0.00,0.6344634,3.4404678,9.399636,-0.16527927,0.023752213,0.24229717,0.27672195,0.19608775,0.5876524,-13.62,-22.32,-21.0,138.76163,0,5,0,38.82,false,"GNSS update timeout (> 7.0s). Signal lost."
1789286693982,2026-09-13 11:34:53.982,35.7570479,51.4420507,1377.699951171875,32.503998,0.0,0.0,35.75704373800496,51.44205481023666,0.5930718,1,0.5930718,130.50891,0.5930718,true,NORMAL,UNAVAILABLE,PEDESTRIAN_WALK,0.00,0.00,0.6775591,3.122039,9.82341,0.16420346,-0.4935887,0.72208595,0.31520647,0.28038713,0.7892379,-13.2,-21.18,-22.68,130.50891,0,5,0,38.82,false,"GNSS update timeout (> 7.0s). Signal lost."
1789286694184,2026-09-13 11:34:54.184,35.7570479,51.4420507,1377.699951171875,32.503998,0.0,0.0,35.75704373800496,51.44205481023666,0.5930718,1,0.5930718,124.32764,0.5930718,true,NORMAL,UNAVAILABLE,PEDESTRIAN_WALK,0.00,0.00,-0.2633622,3.9336734,9.006987,-0.83062077,0.004425764,0.039845467,0.084910266,0.4166101,0.52839845,-14.34,-20.58,-22.14,124.32764,0,5,0,38.82,false,"GNSS update timeout (> 7.0s). Signal lost."
1789286694386,2026-09-13 11:34:54.386,35.7570479,51.4420507,1377.699951171875,32.503998,0.0,0.0,35.75704373800496,51.44205481023666,0.5930718,1,0.5930718,117.66614,0.5930718,true,NORMAL,UNAVAILABLE,PEDESTRIAN_WALK,0.00,0.00,-0.62249243,4.175488,8.319851,-0.42980963,0.22328329,-0.65307236,0.2284636,0.19058995,0.77213365,-13.679999,-17.58,-22.74,117.66614,0,5,0,38.82,false,"GNSS update timeout (> 7.0s). Signal lost."
1789286694591,2026-09-13 11:34:54.591,35.7570479,51.4420507,1377.699951171875,32.503998,0.0,0.0,35.75704373800496,51.44205481023666,0.5930718,1,0.5930718,109.41184,0.5930718,true,NORMAL,UNAVAILABLE,PEDESTRIAN_WALK,0.00,0.00,-0.6631939,4.9775453,8.391677,-0.40075627,0.6838794,-0.42115116,0.16065755,0.49846604,0.5919284,-14.58,-16.92,-25.08,109.41184,0,5,0,38.82,false,"GNSS update timeout (> 7.0s). Signal lost."
1789286694793,2026-09-13 11:34:54.793,35.7570479,51.4420507,1377.699951171875,32.503998,0.0,0.0,35.75704373800496,51.44205481023666,0.5930718,1,0.5930718,97.39903,0.5930718,true,NORMAL,UNAVAILABLE,STATIONARY,0.00,0.00,-0.4261679,4.9464207,8.580819,0.023463577,0.15719604,0.03496933,0.03359759,0.39095375,0.56382865,-14.82,-16.38,-25.5,97.39903,0,5,0,38.480003,false,"GNSS update timeout (> 7.0s). Signal lost."
1789286694994,2026-09-13 11:34:54.994,35.7570479,51.4420507,1377.699951171875,32.503998,0.0,0.0,35.75704373800496,51.44205481023666,0.5930718,1,0.5930718,86.20821,0.5930718,true,NORMAL,UNAVAILABLE,STATIONARY,0.00,0.00,0.4429273,5.705383,8.24563,0.4827917,0.47672224,-0.050748825,0.32375857,0.11484267,0.29749137,-15.12,-13.2,-25.38,86.20821,0,5,0,38.480003,false,"GNSS update timeout (> 7.0s). Signal lost."
1789286695196,2026-09-13 11:34:55.196,35.7570479,51.4420507,1377.699951171875,32.503998,0.0,0.0,35.75704373800496,51.44205481023666,0.5930718,1,0.5930718,80.05628,0.5930718,true,NORMAL,UNAVAILABLE,STATIONARY,0.00,0.00,-0.009576807,5.8107276,7.881712,0.07977204,-0.023768425,2.002716E-5,0.0012217305,0.02321288,-0.20647246,-14.88,-13.74,-24.779999,80.05628,0,5,5,38.120003,true,"GNSS update timeout (> 7.0s). Signal lost."
1789286695398,2026-09-13 11:34:55.398,35.7570479,51.4420507,1377.699951171875,32.503998,0.0,0.0,35.75704373800496,51.44205481023666,0.5930718,1,0.5930718,81.5171,0.5930718,true,NORMAL,UNAVAILABLE,PEDESTRIAN_WALK,0.00,0.00,1.5969325,3.9839516,8.274361,2.057839,-1.873158,0.4224682,0.28405234,0.15515977,-0.29810223,-15.059999,-14.82,-24.84,81.5171,0,5,5,38.120003,false,"GNSS update timeout (> 7.0s). Signal lost."
1789286695599,2026-09-13 11:34:55.599,35.7570479,51.4420507,1377.699951171875,32.503998,0.0,0.0,35.75704373800496,51.44205481023666,0.5930718,1,0.5930718,85.11924,0.5930718,true,NORMAL,UNAVAILABLE,PEDESTRIAN_WALK,0.00,0.00,0.8762778,5.3582234,7.6255326,1.1540642,-0.3988695,-0.30851507,-0.02687807,-0.27550024,-0.33475417,-15.0,-16.859999,-24.84,85.11924,0,5,5,38.120003,false,"GNSS update timeout (> 7.0s). Signal lost."
1789286695800,2026-09-13 11:34:55.800,35.7570479,51.4420507,1377.699951171875,32.503998,0.0,0.0,35.75704373800496,51.44205481023666,0.5930718,1,0.5930718,94.40401,0.5930718,true,NORMAL,UNAVAILABLE,PEDESTRIAN_WALK,0.00,0.00,0.93613285,5.911284,8.542512,0.49888942,0.21421242,0.5724063,-0.15821409,-0.22113322,-0.6218608,-14.58,-20.22,-23.82,94.40401,0,5,5,38.120003,false,"GNSS update timeout (> 7.0s). Signal lost."
1789286696002,2026-09-13 11:34:56.002,35.7570479,51.4420507,1377.699951171875,32.503998,0.0,0.0,35.75704373800496,51.44205481023666,0.5930718,1,0.5930718,103.97627,0.5930718,true,NORMAL,UNAVAILABLE,STATIONARY,0.00,0.00,0.6847417,6.136339,8.003817,0.30385464,0.2020526,0.20576763,0.17348573,-0.049480084,-0.5503896,-13.679999,-22.859999,-24.48,103.97627,0,6,3,35.56666,false,"GNSS update timeout (> 7.0s). Signal lost."
1789286696203,2026-09-13 11:34:56.203,35.7570479,51.4420507,1377.699951171875,32.503998,0.0,0.0,35.75704373800496,51.44205481023666,0.5930718,1,0.5930718,115.49751,0.5930718,true,NORMAL,UNAVAILABLE,PEDESTRIAN_WALK,0.00,0.00,0.016759412,4.074931,8.74123,-0.08511867,-1.5726857,0.72472,-0.03481932,-0.64934975,-1.0983357,-11.34,-23.82,-23.519999,115.49751,0,6,3,35.56666,false,"GNSS update timeout (> 7.0s). Signal lost."
1789286696405,2026-09-13 11:34:56.405,35.7570479,51.4420507,1377.699951171875,32.503998,0.0,0.0,35.75704373800496,51.44205481023666,0.5930718,1,0.5930718,132.49068,0.5930718,true,NORMAL,UNAVAILABLE,PEDESTRIAN_WALK,0.00,0.00,0.4165911,3.7253778,9.94312,0.29929158,-1.5254548,1.6614904,-0.36651915,-0.91446525,-1.3206906,-11.28,-27.72,-22.38,132.49068,0,6,3,35.56666,false,"GNSS update timeout (> 7.0s). Signal lost."
1789286696606,2026-09-13 11:34:56.606,35.7570479,51.4420507,1377.699951171875,32.503998,0.0,0.0,35.75704373800496,51.44205481023666,0.5930718,1,0.5930718,152.75397,0.5930718,true,NORMAL,UNAVAILABLE,PEDESTRIAN_WALK,0.00,0.00,-0.9840169,4.3167458,9.131485,-1.1899894,-0.6729727,0.691658,-0.015271631,-0.91813046,-1.2962561,-8.099999,-31.439999,-21.06,152.75397,0,6,3,35.56666,false,"GNSS update timeout (> 7.0s). Signal lost."
1789286696808,2026-09-13 11:34:56.808,35.7570479,51.4420507,1377.699951171875,32.503998,0.0,0.0,35.75704373800496,51.44205481023666,0.5930718,1,0.5930718,166.75096,0.5930718,true,NORMAL,UNAVAILABLE,STATIONARY,0.00,0.00,-0.89064306,5.379771,8.343793,-0.54563487,0.2940426,-0.03395939,-0.07452556,-0.50762904,-0.88270026,-5.52,-32.94,-18.359999,166.75096,0,6,3,35.56666,false,"GNSS update timeout (> 7.0s). Signal lost."
